"number","title","pageid","namespace","length","touched"
"1402","Embassy_of_the_State_of_Palestine_in_Jordan","52766291","","1193","20180325161407"
"1403","Embassy_of_the_State_of_Palestine_in_Vietnam","52766333","","1256","20180325161407"
"1404","Embassy_of_the_State_of_Palestine_in_Bahrain","52766360","","1209","20180325161407"
"1405","Embassy_of_the_State_of_Palestine_in_Yemen","52766381","","1179","20180325161407"
"1406","Embassy_of_the_State_of_Palestine_in_Uzbekistan","52766410","","1260","20180325161407"
"1407","Embassy_of_the_State_of_Palestine_in_Kazakhstan","52766425","","1253","20180325161407"
"1408","Embassy_of_the_State_of_Palestine_in_Malaysia","52774931","","1223","20180325161407"
"1409","Resistance_Party_(France)","52778931","","5292","20180321141501"
"1410","Ghani_cabinet","52794880","","6587","20180314183759"
"1411","List_of_members_of_the_parliament_of_Ukraine,_2012–14","52856123","","10832","20180304070333"
"1412","Embassy_of_the_State_of_Palestine_to_the_Holy_See","52890930","","1374","20180325161407"
"1413","Feminist_bookstore","52987882","","7156","20180318231520"
"1414","Nigeria_Governors'_forum","52990749","","554","20180322102414"
"1415","Snowflake_(slang)","53046119","","15783","20180324210929"
"1416","Embassy_of_the_State_of_Palestine_in_France","53064946","","1251","20180325161407"
"1417","Democratic_intervention","53105040","","654","20180217162013"
"1418","Australian_Conservatives","53111569","","30639","20180325050047"
"1419","Dead_cat_strategy","53163344","","3196","20180323155410"
"1420","Homeland_Solidarity_Party","53164579","","1567","20180314134118"
"1421","Glasgow_City_District_Council_election,_1980","53178317","","2356","20180318233019"
"1422","Boren_family","53204655","","3426","20180322183329"
"1423","List_of_Social_Democratic_Party_(Finland)_breakaway_parties","53238294","","2152","20180314003150"
"1424","List_of_Communist_Party_(Finland)_breakaway_parties","53247186","","4108","20180213204335"
"1425","Far-right_subcultures","53251617","","20495","20180303193318"
"1426","Transylvanianism","53318782","","3491","20180314134119"
"1427","Founder's_seat","53320601","","819","20180312054432"
"1428","Golus_nationalism","53341844","","3897","20180217162031"
"1429","Alan_C._Schwarz","53375030","","1152","20180213203626"
"1430","Betsy_Riot","53453759","","3834","20180217162040"
"1431","Ruth_S._Morgenthau","53465896","","3229","20180316142531"
"1432","Embassy_of_the_State_of_Palestine_in_Philippines","53576086","","845","20180325161407"
"1433","Embassy_of_the_State_of_Palestine_in_Thailand","53576113","","343","20180325161407"
"1434","Embassy_of_the_State_of_Palestine_in_Brunei","53576122","","821","20180325161407"
"1435","Embassy_of_the_State_of_Palestine_in_Maldives","53576132","","845","20180325161407"
"1436","Embassy_of_the_State_of_Palestine_in_Iran","53576150","","1207","20180325161407"
"1437","Ambedkarism","53582568","","1407","20180303193323"
"1438","Governance_framework","53706988","","8010","20180217162103"
"1439","Dianne_Bentley","53748752","","3178","20180312131329"
"1440","Engaged_Citizenship","53817376","","2803","20180303193327"
"1441","Niz_Goenkar_Revolution_Front","53831613","","736","20180312131333"
"1442","List_of_impeached_presidents","53906204","","3863","20180322203231"
"1443","Eva_Cadena","53946628","","5160","20180217162126"
"1444","Emmanuel_Macron,_les_coulisses_d’une_victoire","54003834","","2608","20180312131339"
"1445","Skirt_and_Blouse_voting","54055139","","2367","20180303193329"
"1446","Berkeley_school_of_political_theory","54077442","","2378","20180122222837"
"1447","America_First_Policies","54098817","","4964","20180321204926"
"1448","Community_governance","54203454","","1818","20180217162148"
"1449","List_of_LGBT_heads_of_government","54215417","","6744","20180321213207"
"1450","Jurisdictionalism","54335535","","3353","20180213204339"
"1451","State_occasion","54344063","","1723","20180217162200"
"1452","Bannu_Resolution","54380269","","1588","20180314134126"
"1453","Embassy_of_the_State_of_Palestine_in_Germany","54388816","","1586","20180325161407"
"1454","Embassy_of_the_State_of_Palestine_in_Hungary","54388844","","1260","20180325161407"
"1455","Governance_failure","54483820","","4123","20180217162214"
"1456","Ayaba_Cho_Lucas","54509069","","3754","20180316142542"
"1457","Nihilist_communism","54574601","","3777","20180307195917"
"1458","Biometric_voter_registration","54589969","","20960","20180303193337"
"1459","Citizens'_Initiative_Review","54616992","","5042","20171101101801"
"1460","Folk_theory_of_democracy","54631286","","914","20180217162225"
"1461","Namatanai_Open","54819122","","644","20180122224913"
"1462","Communist_Marxist_Party_(John)","54891777","","1215","20180131085915"
"1463","South_African_Permanent_Representative_to_the_United_Nations","54909889","","8247","20180320204034"
"1464","Equality_Statute_between_Brazil_and_Portugal","54982815","","1708","20180122225206"
"1465","Pride_PAC","55091239","","3766","20180303193341"
"1466","Fontem_Neba","55142657","","8851","20180312131416"
"1467","Douglas-Grumman_scandal","55170205","","13849","20180303193341"
"1468","Immigration_reform","55260161","","832","20180217162303"
"1469","Field_secretary","55537275","","601","20180122230318"
"1470","Party_of_New_Type","55581175","","2703","20180217162330"
"1471","Direct_rule","55648078","","11151","20180303193348"
"1472","Global_policeman","55762700","","6901","20180320155827"
"1473","Sugley","55787106","","768","20180204181242"
"1474","Colchester_Borough_Council_election,_1950","55800788","","5872","20180319220603"
"1475","Chairman_of_Andhra_Pradesh_Legislative_Council","55808965","","1582","20180217162355"
"1476","Leigh’s_Political_Women_and_Women’s_Suffrage_Activism","55835240","","13483","20180303095139"
"1477","Political_stagnation","55940100","","5775","20180217185620"
"1478","WOW_counties","55958722","","2401","20180303193353"
"1479","Manurewa-Papakura_ward","55986849","","2360","20180312131452"
"1480","Deliberative_referendum","56100520","","2850","20180215164456"
"1481","REDMAP","56164962","","3059","20180303193355"
"1482","Bridge_the_Divide","56235382","","1425","20180217080415"
"1483","Embassy_of_Ireland,_Tokyo","56277488","","2002","20180314134136"
"1484","Center_Forward","56289683","","2604","20180217162437"
"1485","Daniel_Bonham","56297258","","4129","20180312131512"
"1486","Presumption_of_guilt","56458826","","16769","20180309215926"
"1487","Non-Racialism","56493248","","3095","20180303193359"
"1488","Dual_power_(leftist_theory)","56577894","","7904","20180215201152"
"1489","Third_Shehbaz_Sharif_provincial_cabinet","56646528","","2368","20180317195330"
"1490","Second_Shehbaz_Sharif_provincial_cabinet","56646540","","1594","20180312131522"
"1491","First_Shehbaz_Sharif_provincial_cabinet","56646552","","1133","20180312131522"
"1492","Makkal_Needhi_Maiam","56649220","","3980","20180319134320"
"1493","Primo_!_Priorité_Monaco","56676711","","1132","20180304225350"
"1494","Ideal_theory_(politics)","56730925","","561","20180302170050"
"1495","Amand_Dalem","56754831","","961","20180316154250"
"1496","Embassy_of_Palestine_in_Algeria","56759913","","1728","20180325161407"
"1497","Female_Political_Union_of_the_Working_Classes","56792565","","2691","20180309155006"
"1498","Asante-Akim_Central","56801739","","1256","20180311225950"
"1499","List_of_advocates_of_basic_income","56929091","","22060","20180325090628"
