"number","title","pageid","namespace","length","touched"
"1475","Deictic_Field_and_Narration","48748780","","12373","20180304175805"
"1476","Cybernetic_Culture_Research_Unit","48811073","","6055","20180217161435"
"1477","List_of_commencement_addresses_given_by_Helen_Prejean","48889333","","5073","20180303192021"
"1478","Cosmetic_textile","48897671","","836","20180217161441"
"1479","Textile_and_clothing_trade_unions","48913098","","1735","20161022034421"
"1480","Ulukau:_The_Hawaiian_Electronic_Library","48956034","","4030","20180217161446"
"1481","Gwynnie_Bee","48966370","","6017","20180312131026"
"1482","Cooperative_school","49031830","","7598","20180217161451"
"1483","Temporale","49053263","","2760","20180101204449"
"1484","The_night_of_churches","49112963","","2216","20180213203516"
"1485","Ritualcide","49124863","","2457","20180217161500"
"1486","List_of_European_Years","49134970","","3841","20180217161500"
"1487","Human_Rights_City","49357959","","19158","20180217161516"
"1488","Mennonite_Your_Way","49457873","","1708","20180317082359"
"1489","Cultural_policy_research","49462955","","3909","20180213203523"
"1490","Heritage_studies","49477980","","2284","20180213204324"
"1491","Right_to_be_heard","49682842","","10811","20180122145713"
"1492","Pleasance_Theatre_Trust","49783369","","1520","20180303200635"
"1493","Creative_computing","49870344","","5861","20180318011619"
"1494","Encyclopedia_of_Indigenous_Peoples_in_Brazil","49888846","","2679","20180316142454"
"1495","Positive_handling","49986611","","3358","20180217161556"
"1496","Simple_Life_Festival","49999561","","2856","20180217161557"
"1497","Genius_hour","50059957","","3734","20180217161603"
"1498","William_Burdett-Coutts_(promoter)","50068519","","2997","20180303200635"
"1499","School_organizational_models","50080189","","12241","20180225070622"
"1500","Dedication_(art)","50110539","","1438","20180310230500"
"1501","White_Privilege_Conference","50186794","","5249","20180312131115"
"1502","Sugar_baby","50308352","","4000","20180313173041"
"1503","Cultural_relations","50352288","","8003","20170207141200"
"1504","Suzanne_Césaire","50406750","","12208","20180316142459"
"1505","Leaf_carving","50504032","","2095","20180217161629"
"1506","Integrated_Civilian_Home_Defense_Forces","50517812","","5128","20180217161630"
"1507","Eastern_Philosophers_vs._Western_Philosophers","50542427","","430","20180320014534"
"1508","Polyglossia","50594391","","506","20180113041305"
"1509","Right_to_disconnect","50633555","","20932","20180303193248"
"1510","Advance_provisioning_allowance","50634209","","1138","20180303193248"
"1511","Congress_of_Catalan_Culture","50643168","","2379","20180217161643"
"1512","Critical_consumerism","50693529","","19571","20180313125102"
"1513","List_of_clothing-free_events","50761409","","673","20161129194357"
"1514","Maashaus","50771841","","2458","20180314134102"
"1515","Inclusive_fitness_in_humans","50797822","","32674","20180307170124"
"1516","Pace_(narrative)","50833294","","6759","20180217161702"
"1517","Xennials","50901039","","8695","20180321194652"
"1518","Generation_Snowflake","50981832","","20404","20180321185220"
"1519","Spray-on_clothing","50995009","","4121","20180303193252"
"1520","Egal_Shidad","51074086","","1923","20180316142506"
"1521","Hedwig_Voegt","51178283","","13603","20180319020336"
"1522","Farid_Matuk","51207248","","3883","20180312131155"
"1523","Cusper","51240626","","3759","20180320020821"
"1524","Jason_Parham","51256177","","6563","20180316142508"
"1525","Amafufunyana","51394731","","5164","20180217161755"
"1526","Carefree_Black_Girls","51504838","","5706","20180303193258"
"1527","Black_Girl_Magic","51505200","","9298","20180312131209"
"1528","Interindividual_differences_in_perception","51547415","","21256","20180217161814"
"1529","List_of_adoption_dates_of_the_Gregorian_calendar_per_country","51600548","","10571","20180217162235"
"1530","IntoScience","51661074","","2918","20180217161823"
"1531","Tick-box_culture","51765595","","5168","20180322102414"
"1532","Talking_shit","51787321","","5309","20180217161832"
"1533","Berlin_Art_Week","51790597","","4137","20180217161833"
"1534","Bahá'í_studies","51804739","","110632","20180318093323"
"1535","Minoritized_language","52049898","","1988","20180322102414"
"1536","Ellis_Cashmore","52055992","","1066","20171022163229"
"1537","Donor_principle","52081281","","1942","20180217161851"
"1538","Nouvelles_Mythologies","52401447","","3674","20180218030141"
"1539","IATA_New_Distribution_Capability","52462347","","6410","20180217161920"
"1540","Shantrelle_P._Lewis","52551689","","15076","20180321040802"
"1541","International_Year_of_Sustainable_Tourism_for_Development","52743721","","916","20180318114814"
"1542","Targeted_surveillance","52758825","","39210","20180217161945"
"1543","Dulaiya_Dashnami_Sanyasi_Sampradaya","52807171","","1307","20180217161949"
"1544","Scene_and_sequel","52831478","","6810","20180213204334"
"1545","Hakra_Ware_culture","52893508","","2460","20180217161956"
"1546","Feminist_bookstore","52987882","","7156","20180318231520"
"1547","Multiethnolect","53111373","","6543","20180217162013"
"1548","Assessment_culture","53169305","","3348","20180322102414"
"1549","Philologos","53180781","","1900","20180303193318"
"1550","Human_Rights_Defense_Center","53187354","","14320","20180325021215"
"1551","Trash_Doves","53198297","","9518","20180218030152"
"1552","Girls_Not_Brides","53202300","","5808","20180303193318"
"1553","Academic_freedom_in_the_Middle_East","53206947","","37134","20180303193318"
"1554","Henna_party","53245146","","2455","20180308194743"
"1555","Far-right_subcultures","53251617","","20495","20180303193318"
"1556","Locura","53264724","","6095","20180217183204"
"1557","White_savior","53265623","","20931","20180312152008"
"1558","National_memory","53372308","","10458","20180319152532"
"1559","Vote_brigading","53432776","","6501","20180321040840"
"1560","Education_and_technology","53491795","","6755","20180304175806"
"1561","Four_Great_Men_of_Kokugaku","53496902","","702","20170513125252"
"1562","School_dropouts_in_Latin_America","53555179","","19374","20180319003402"
"1563","Inclusive_education_in_Latin_America","53555527","","9374","20180321213157"
"1564","WGSN_(trend_forecasting)","53557106","","4525","20180312112548"
"1565","History_of_early_childhood_care_and_education","53573494","","8486","20180217162054"
"1566","Cognitive_adequacy","53628878","","1051","20180217162058"
"1567","Oikofobie._De_angst_voor_het_eigene","53664964","","3805","20180217162512"
"1568","Learning_level_descriptors","53705827","","4568","20180217162102"
"1569","Online_credentials_for_learning","53746177","","6166","20180217162106"
"1570","Human_shields_(law)","53779016","","19247","20180319020411"
"1571","The_Holocaust_in_curricula","53874819","","14588","20180225070633"
"1572","The_Holocaust_in_textbooks","53874903","","32279","20180225070633"
"1573","Dialogic_pedagogy","53943626","","14543","20180217162125"
"1574","Gender_inequality_in_curricula","53947901","","12918","20180305131048"
"1575","Education_sector_responses_to_LGBT_violence","53992531","","30714","20180314195543"
"1576","Criminal_tradition","54004404","","5450","20180111183819"
"1577","Responsive_evaluation","54008597","","9973","20180313121830"
"1578","101_(topic)","54011315","","1757","20180217162130"
"1579","Education_sector_responses_to_substance_abuse","54048325","","16953","20180319223948"
"1580","North_Kanto_Serial_Young_Girl_Kidnapping_and_Murder_Case","54065258","","13316","20180304175806"
"1581","Contemporary-Traditional_Art","54087097","","4406","20180217162139"
"1582","Rape_during_the_Syrian_Civil_War","54255892","","10090","20180303200641"
"1583","Imandar_Daurey","54278890","","3012","20180322102415"
"1584","Brexit_in_popular_culture","54315587","","9224","20180303193333"
"1585","Nichidatsu_Fujii's_movement","54375761","","1597","20180113085044"
"1586","Sovereignty_goddess","54414932","","9049","20180324191442"
"1587","Traditional_student","54519146","","3052","20180217162216"
"1588","Stratified_reproduction","54545388","","5954","20180217162217"
"1589","Satori_generation","54603738","","1973","20180316160119"
"1590","Right_to_explanation","54625345","","10546","20180309112850"
"1591","Supplementary_school","54651097","","2349","20180217162227"
"1592","Literary_space","54840463","","10860","20180217183708"
"1593","Co-construction_(learning)","54865115","","1786","20180217162238"
"1594","The_NeuroGenderings_Network","55008561","","27804","20180312131411"
"1595","Critical_university_studies","55008943","","26475","20180122013030"
"1596","Adelaide_Language_Festival","55188734","","7820","20180217162257"
"1597","Kibaha_education_centre","55261458","","2433","20180217162303"
"1598","Vintage_(design)","55401299","","2175","20180217184148"
"1599","Aramaic_studies","55505034","","3032","20180207171455"
"1600","Association_for_the_Study_of_Law,_Culture_and_the_Humanities","55516729","","1361","20180217162324"
"1601","Adaptation_(arts)","55657946","","2168","20180317212913"
"1602","CU_Coventry","55674970","","5539","20180322001603"
"1603","Adilet_Law_Academy","55757777","","803","20180217162349"
"1604","Ten_Medieval_Commentators","55776116","","7380","20180324171348"
"1605","Essex_Court_Chambers-Singapore_Academy_of_Law_Moot","55776801","","6082","20180217162351"
"1606","National_Education_Service","55779646","","3573","20180215152000"
"1607","Mundo_Lingo","55781608","","3496","20180322031659"
"1608","Bernard_Dadié_national_grand_prize_for_literature","55810232","","2723","20180319221853"
"1609","Paedagogi","55812846","","5352","20180217162355"
"1610","Punjab_Urdu_Academy,_India","55821354","","2868","20180312131444"
"1611","Mathspace","55841017","","6295","20180322004334"
"1612","Indigo_Era_(economics)","55850415","","28828","20180319230320"
"1613","Diane_Reay","55851273","","730","20180217162359"
"1614","Adult_fiction","55862699","","1072","20180227061432"
"1615","List_of_Texas_State_University_Greek_organizations","55863915","","4165","20180303193351"
"1616","Resistance_to_diversity_efforts_in_organizations","55883587","","22856","20180325114939"
"1617","Vocabulary_learning","55884054","","19383","20180316142603"
"1618","Movie_theaters_and_handpainted_movie_posters","55902604","","5503","20180304175806"
"1619","VideoKen","55957034","","7098","20180312131451"
"1620","Set_(ability_group)","56014872","","556","20180217190133"
"1621","YRF_Darca","56094820","","78","20180201064615"
"1622","United_Nations_General_Assembly_Third_Committee","56098481","","1119","20180215041542"
"1623","International_Day_of_Sign_Languages","56122470","","1635","20180323225659"
"1624","William_Davies_(political_writer)","56142581","","2527","20180317200757"
"1625","Riteless","56225556","","128","20180201080129"
"1626","Concepts_of_magic_per_society","56286411","","27465","20180303193356"
"1627","Spring_Board_Academy","56348787","","1448","20180313004139"
"1628","National_Cyclopedia_of_the_Colored_Race","56349093","","1844","20180308182953"
"1629","Spring_Board_International_Preschools","56357227","","1420","20180313004139"
"1630","Yui_(behavior)","56410801","","1747","20180219142721"
"1631","Presumption_of_guilt","56458826","","16769","20180309215926"
"1632","Hermodike_I","56552473","","4079","20180303024533"
"1633","Basic_Principles_for_the_Treatment_of_Prisoners","56556388","","664","20180217162504"
"1634","Toppr","56628658","","4974","20180321163304"
"1635","Freedom_Online_Coalition","56678291","","3184","20180228220735"
"1636","Ghostlore","56689792","","1284","20180306120802"
"1637","Habis","56698888","","1275","20180312131524"
"1638","Arab_Master's_in_Democracy_and_Human_Rights","56837429","","4600","20180317162824"
"1639","Story_and_Discourse","56890980","","19606","20180325122426"
